"Normal51, 225th Right d2.npy",30,175,298,365,465,642,1033,1165,1301,1364,1462,1619
"Normal51, 227th Left d2.npy",40,169,305,358,472,623,1033,1181,1298,1351,1455,1622
"Normal51, 227th Right d2.npy",24,166,298,349,453,604,1033,1184,1301,1364,1452,1613
"Normal51, 229th Left d2.npy",37,182,308,361,465,614,1046,1194,1313,1377,1477,1638
"Normal51, 229th Right d2.npy",30,179,301,349,459,614,1046,1197,1320,1386,1471,1622
"Normal51, 231th Left d2.npy",37,179,311,361,469,642,1033,1168,1301,1364,1465,1626
"Normal51, 231th Right d2.npy",43,179,314,377,456,623,1033,1165,1307,1370,1468,1622
"Normal51, 237th Left d2.npy",37,182,317,365,456,626,1046,1191,1310,1370,1474,1638
"Normal51, 237th Right d2.npy",43,182,314,374,462,610,1058,1203,1313,1373,1468,1622
"Normal51, 239th Left d2.npy",46,175,324,371,491,648,1036,1175,1298,1364,1474,1651
"Normal51, 23th Left d2.npy",30,172,292,349,453,595,1046,1175,1307,1367,1481,1619
"Normal51, 23th Right d2.npy",34,175,305,368,462,607,1049,1191,1320,1373,1465,1629
"Normal51, 251th Left d2.npy",40,175,305,365,462,604,1055,1194,1320,1386,1487,1651
"Normal51, 251th Right d2.npy",40,182,311,371,462,620,1052,1197,1332,1386,1490,1632
"Normal51, 253th Left d2.npy",43,182,317,368,487,655,1036,1178,1301,1358,1484,1644
"Normal51, 257th Left d2.npy",40,172,298,355,475,617,1049,1184,1313,1364,1474,1632
"Normal51, 257th Right d2.npy",40,179,311,355,469,610,1039,1191,1323,1373,1468,1635
"Normal51, 259th Left d2.npy",37,179,314,374,481,636,1046,1181,1310,1377,1477,1613
"Normal51, 259th Right d2.npy",30,194,320,368,472,645,1049,1184,1320,1380,1487,1641
"Normal51, 265th Left d2.npy",40,169,305,358,459,636,1042,1181,1320,1367,1481,1641
"Normal51, 265th Right d2.npy",37,179,311,365,462,620,1049,1181,1323,1370,1487,1638
"Normal51, 269th Left d2.npy",34,169,301,355,465,623,1030,1168,1291,1351,1455,1613
"Normal51, 271th Left d2.npy",40,182,311,361,469,636,1058,1203,1323,1386,1487,1648
"Normal51, 271th Right d2.npy",30,185,311,383,469,633,1058,1191,1326,1373,1474,1648
"Normal51, 273th Left d2.npy",34,182,311,383,484,651,1039,1184,1313,1370,1506,1663
"Normal51, 273th Right d2.npy",40,188,333,393,487,636,1039,1187,1320,1377,1499,1660
"Normal51, 27th Right d2.npy",34,182,298,371,459,617,1030,1159,1288,1348,1443,1594
"Normal51, 281th Right d2.npy",27,188,311,374,494,648,1039,1197,1317,1383,1506,1654
"Normal51, 283th Right d2.npy",40,182,301,361,484,626,1039,1184,1301,1361,1468,1610
"Normal51, 285th Left d2.npy",27,175,308,374,472,629,1039,1184,1310,1373,1490,1632
"Normal51, 29th Left d2.npy",34,169,301,352,475,617,1052,1181,1291,1348,1458,1635
"Normal51, 29th Right d2.npy",37,182,305,368,456,604,1046,1191,1317,1386,1465,1616
"Normal51, 307th Left d2.npy",34,172,301,361,465,623,1030,1172,1301,1354,1462,1610
"Normal51, 309th Left d2.npy",37,182,298,380,472,651,1049,1191,1320,1386,1493,1648
"Normal51, 309th Right d2.npy",37,188,314,368,469,642,1052,1191,1329,1389,1465,1641
"Normal51, 311th Left d2.npy",34,175,301,355,487,651,1042,1178,1323,1373,1487,1654
"Normal51, 311th Right d2.npy",34,172,314,380,475,645,1027,1178,1320,1377,1477,1638
"Normal51, 313th Left d2.npy",34,175,311,352,481,645,1039,1172,1301,1351,1465,1619
"Normal51, 315th Left d2.npy",43,169,308,346,475,614,1046,1187,1310,1361,1471,1622
"Normal51, 317th Left d2.npy",40,179,301,352,481,623,1033,1162,1291,1339,1490,1654
"Normal51, 31th Left d2.npy",37,175,289,346,472,633,1033,1181,1307,1364,1474,1648
"Normal51, 31th Right d2.npy",37,191,324,396,453,639,1049,1191,1317,1367,1484,1638
"Normal51, 323th Left d2.npy",37,179,301,374,478,639,1052,1191,1310,1358,1481,1648
"Normal51, 323th Right d2.npy",37,182,317,371,462,617,1049,1191,1323,1380,1477,1638
"Normal51, 325th Left d2.npy",37,169,295,358,475,661,1036,1181,1301,1380,1477,1641
"Normal51, 329th Left d2.npy",34,175,308,371,475,633,1049,1187,1310,1377,1493,1648
"Normal51, 331th Left d2.npy",46,188,305,371,475,651,1033,1172,1301,1364,1484,1632
"Normal51, 337th Left d2.npy",37,179,308,371,481,655,1036,1175,1304,1361,1468,1648
"Normal51, 337th Right d2.npy",40,182,317,380,478,645,1030,1172,1304,1377,1477,1644
"Normal51, 339th Left d2.npy",30,182,311,358,469,642,1036,1172,1301,1364,1471,1657
"Normal51, 339th Right d2.npy",30,172,311,377,469,645,1046,1184,1304,1364,1468,1635
"Normal51, 33th Left d2.npy",27,172,301,361,478,636,1033,1172,1298,1367,1468,1613
"Normal51, 33th Right d2.npy",34,185,314,383,469,636,1030,1165,1301,1358,1465,1613
"Normal51, 341th Left d2.npy",30,172,301,368,481,645,1036,1178,1301,1367,1481,1676
"Normal51, 341th Right d2.npy",30,182,311,374,465,626,1033,1187,1317,1392,1471,1629
"Normal51, 343th Left d2.npy",34,172,311,377,481,626,1052,1184,1313,1373,1481,1660
"Normal51, 343th Right d2.npy",40,185,317,374,472,642,1042,1197,1326,1380,1481,1648
"Normal51, 345th Left d2.npy",40,185,314,380,491,651,1023,1178,1310,1370,1490,1660
"Normal51, 345th Right d2.npy",37,191,324,380,487,645,1033,1184,1298,1367,1490,1641
"Normal51, 347th Left d2.npy",40,172,292,355,462,614,1020,1150,1272,1332,1458,1588
"Normal51, 351th Left d2.npy",37,172,292,349,465,604,1052,1194,1317,1373,1462,1632
"Normal51, 353th Left d2.npy",34,185,305,365,484,648,1036,1172,1310,1370,1487,1673
"Normal51, 353th Right d2.npy",46,185,324,374,478,636,1039,1191,1317,1370,1481,1641
"Normal51, 355th Left d2.npy",40,179,295,361,469,639,1023,1168,1298,1342,1465,1638
"Normal51, 355th Right d2.npy",34,185,311,355,469,629,1023,1168,1298,1361,1452,1622
"Normal51, 357th Left d2.npy",34,169,295,355,465,636,1039,1178,1288,1358,1462,1629
"Normal51, 357th Right d2.npy",27,166,311,365,465,614,1030,1172,1307,1361,1458,1616
"Normal51, 359th Left d2.npy",43,179,298,349,469,636,1046,1181,1307,1367,1474,1644
"Normal51, 359th Right d2.npy",30,185,305,374,462,633,1042,1191,1304,1364,1449,1626
"Normal51, 361th Left d2.npy",37,172,298,352,469,626,1023,1153,1285,1326,1455,1600
"Normal51, 367th Left d2.npy",37,169,298,352,453,607,1049,1187,1307,1361,1452,1626
"Normal51, 367th Right d2.npy",37,179,305,358,450,610,1055,1191,1313,1377,1462,1622
"Normal51, 369th Left d2.npy",34,175,301,371,469,629,1042,1175,1304,1361,1471,1654
"Normal51, 373th Right d2.npy",34,175,298,365,462,614,1042,1178,1307,1361,1471,1610
"Normal51, 37th Left d2.npy",40,175,295,361,462,610,1036,1178,1304,1361,1474,1622
"Normal51, 37th Right d2.npy",34,179,314,371,475,623,1033,1187,1320,1380,1477,1619
"Normal51, 381th Left d2.npy",40,172,292,342,459,607,1052,1191,1301,1373,1471,1635
"Normal51, 381th Right d2.npy",37,175,301,365,462,614,1058,1197,1317,1373,1481,1626
"Normal51, 383th Left d2.npy",40,179,298,355,478,651,1036,1181,1298,1364,1474,1632
"Normal51, 383th Right d2.npy",34,182,317,377,478,642,1027,1181,1310,1370,1471,1644
"Normal51, 385th Left d2.npy",34,179,305,355,475,617,1023,1172,1295,1354,1468,1648
"Normal51, 397th Left d2.npy",34,169,295,368,465,623,1049,1184,1301,1358,1474,1622
"Normal51, 397th Right d2.npy",40,185,305,361,450,582,1036,1187,1307,1383,1452,1610
"Normal51, 399th Right d2.npy",37,185,308,377,469,655,1030,1191,1320,1373,1481,1629
"Normal51, 3th Right d2.npy",43,163,301,352,424,560,1042,1184,1298,1354,1446,1578
"Normal51, 401th Left d2.npy",30,179,295,346,472,629,1027,1181,1304,1370,1484,1638
"Normal51, 401th Right d2.npy",34,188,308,380,465,629,1042,1178,1301,1377,1477,1635
"Normal51, 403th Left d2.npy",37,182,305,371,469,639,1046,1181,1298,1367,1471,1635
"Normal51, 403th Right d2.npy",40,185,311,374,469,607,1049,1181,1317,1364,1468,1629
"Normal51, 405th Left d2.npy",37,182,311,371,472,661,1052,1181,1310,1383,1487,1670
"Normal51, 405th Right d2.npy",43,182,324,380,487,645,1036,1194,1323,1383,1493,1651
"Normal51, 411th Left d2.npy",40,169,301,352,456,607,1046,1181,1295,1354,1458,1616
"Normal51, 413th Left d2.npy",40,172,311,352,465,617,1033,1172,1298,1358,1465,1616
"Normal51, 415th Left d2.npy",37,179,308,365,472,623,1033,1172,1295,1358,1468,1613
"Normal51, 417th Left d2.npy",34,175,308,361,462,610,1042,1178,1298,1361,1462,1610
"Normal51, 417th Right d2.npy",30,179,314,368,456,604,1036,1172,1307,1364,1465,1607
"Normal51, 419th Left d2.npy",37,179,301,368,472,639,1049,1191,1326,1380,1490,1635
"Normal51, 419th Right d2.npy",34,179,327,365,469,639,1055,1187,1336,1392,1487,1632
"Normal51, 435th Left d2.npy",37,182,314,371,491,655,1033,1178,1320,1377,1493,1644
"Normal51, 435th Right d2.npy",34,185,327,383,481,661,1039,1178,1317,1377,1481,1654
"Normal51, 43th Left d2.npy",37,175,292,342,472,642,1036,1191,1304,1348,1465,1638
"Normal51, 43th Right d2.npy",34,182,311,368,465,614,1049,1187,1310,1367,1458,1648
"Normal51, 449th Left d2.npy",30,175,305,368,491,651,1046,1184,1313,1373,1481,1660
"Normal51, 451th Left d2.npy",34,175,308,358,487,645,1033,1172,1301,1361,1477,1622
"Normal51, 455th Left d2.npy",37,179,308,371,469,626,1042,1187,1313,1364,1484,1641
"Normal51, 455th Right d2.npy",43,172,308,361,469,645,1042,1181,1317,1370,1490,1632
"Normal51, 45th Left d2.npy",34,172,301,349,478,658,1030,1172,1298,1361,1487,1654
"Normal51, 45th Right d2.npy",37,188,324,380,478,633,1033,1184,1332,1386,1496,1648
"Normal51, 47th Right d2.npy",37,179,317,374,481,645,1036,1178,1310,1364,1471,1657
"Normal51, 57th Left d2.npy",37,169,295,346,456,610,1055,1191,1304,1361,1468,1651
"Normal51, 57th Right d2.npy",34,179,311,365,443,601,1049,1191,1307,1370,1446,1575
"Normal51, 59th Left d2.npy",34,175,311,371,484,661,1036,1178,1310,1367,1484,1644
"Normal51, 59th Right d2.npy",30,185,311,380,469,636,1027,1187,1304,1383,1468,1644
"Normal51, 5th Left d2.npy",34,172,286,349,453,604,1049,1175,1291,1345,1446,1613
"Normal51, 5th Right d2.npy",43,179,311,374,443,610,1042,1194,1323,1383,1474,1613
"Normal51, 61th Left d2.npy",34,175,301,368,472,667,1027,1181,1307,1377,1474,1635
"Normal51, 61th Right d2.npy",30,169,295,371,465,633,1017,1168,1304,1370,1462,1635
"Normal51, 63th Left d2.npy",43,179,298,368,469,639,1030,1187,1310,1367,1465,1654
"Normal51, 63th Right d2.npy",24,185,311,374,465,626,1033,1175,1310,1367,1452,1619
"Normal51, 65th Left d2.npy",40,175,314,374,487,642,1023,1172,1301,1367,1481,1651
"Normal51, 65th Right d2.npy",40,188,317,383,469,636,1027,1187,1313,1377,1481,1657
"Normal51, 71th Left d2.npy",43,182,295,352,469,617,1061,1203,1320,1367,1474,1641
"Normal51, 71th Right d2.npy",40,175,301,358,459,607,1064,1203,1313,1370,1471,1626
"Normal51, 73th Left d2.npy",37,185,305,377,487,658,1036,1175,1301,1358,1490,1626
"Normal51, 73th Right d2.npy",37,191,317,380,487,639,1033,1181,1320,1364,1490,1629
"Normal51, 77th Left d2.npy",40,163,289,342,465,585,1039,1172,1298,1348,1462,1613
"Normal51, 77th Right d2.npy",37,179,314,355,450,595,1039,1178,1301,1351,1455,1604
"Normal51, 7th Left d2.npy",40,169,289,339,456,623,1042,1175,1295,1348,1468,1616
"Normal51, 7th Right d2.npy"
"Normal51, 83th Left d2.npy",34,166,295,339,443,595,1061,1194,1304,1364,1465,1607
"Normal51, 85th Left d2.npy",37,163,289,342,453,623,1033,1165,1288,1345,1452,1626
"Normal51, 87th Left d2.npy",40,175,283,346,453,614,1023,1162,1282,1339,1449,1610
"Normal51, 87th Right d2.npy",37,175,301,365,447,595,1023,1168,1295,1354,1440,1585
"Normal51, 89th Left d2.npy",30,169,286,352,447,610,1046,1191,1291,1351,1452,1616
"Normal51, 89th Right d2.npy",34,175,301,358,450,588,1042,1178,1307,1377,1443,1610
"Normal51, 91th Left d2.npy",37,175,295,355,465,636,1046,1178,1295,1345,1474,1632
"Normal51, 91th Right d2.npy",34,172,314,368,462,610,1039,1175,1304,1370,1474,1610
"Normal51, 97th Left d2.npy",27,160,286,342,453,595,1058,1191,1301,1354,1471,1613
"Normal51, 97th Right d2.npy",34,160,295,352,440,592,1058,1187,1313,1370,1462,1619
"Normal51, 9th Left d2.npy",34,163,267,327,459,604,1039,1178,1291,1348,1449,1600
"Normal51, 9th Right d2.npy"
"Normal52, 161th Right d2.npy",27,138,245,295,355,472,1030,1146,1244,1307,1373,1490
"Normal53, 235th Left d2.npy",21,119,191,261,352,434,869,970,1036,1118,1213,1304
"Normal53, 235th Right d2.npy",15,106,194,270,355,434,866,960,1042,1118,1216,1304
"Normal54, 13th Right d2.npy",24,144,276,368,475,592,1014,1134,1269,1342,1477,1673
"Normal54, 1th Right d2.npy",434,513,592,655,778,859,1241,1320,1405,1455,1534,1657
"Normal54, 201th Left d2.npy"
"Normal54, 423th Left d2.npy"
"Normal54, 429th Left d2.npy",34,169,292,355,472,588,1039,1165,1279,1364,1493,1622
"Normal55, 101th Left d2.npy",34,169,276,336,431,569,1033,1168,1272,1329,1440,1581
"Normal55, 101th Right d2.npy",37,163,286,339,443,576,1039,1168,1288,1329,1430,1578
"Normal55, 103th Left d2.npy",40,153,276,327,437,573,1027,1153,1266,1313,1418,1556
"Normal55, 103th Right d2.npy",37,156,276,330,434,566,1027,1153,1269,1313,1424,1553
"Normal55, 105th Left d2.npy"
"Normal55, 105th Right d2.npy"
"Normal55, 107th Left d2.npy"
"Normal55, 107th Right d2.npy",34,169,298,365,459,601,1039,1175,1310,1367,1468,1613
"Normal55, 109th Left d2.npy",37,182,305,371,469,610,1036,1168,1285,1342,1443,1600
"Normal55, 109th Right d2.npy",37,172,305,371,462,623,1036,1175,1298,1345,1452,1597
"Normal55, 111th Left d2.npy"
"Normal55, 111th Right d2.npy"
"Normal55, 113th Left d2.npy"
"Normal55, 113th Right d2.npy",37,185,311,361,465,617,1027,1172,1298,1361,1449,1604
"Normal55, 115th Left d2.npy",30,172,283,349,447,595,1023,1165,1282,1339,1433,1569
"Normal55, 115th Right d2.npy",40,172,298,349,453,588,1020,1156,1279,1339,1430,1585
"Normal55, 11th Left d2.npy",34,175,298,365,453,598,1049,1181,1301,1351,1449,1588
"Normal55, 11th Right d2.npy",40,172,295,358,459,598,1042,1175,1310,1367,1443,1588
"Normal55, 121th Left d2.npy",40,179,289,352,456,610,1027,1184,1285,1351,1458,1607
"Normal55, 121th Right d2.npy",34,191,298,368,462,620,1039,1168,1304,1351,1462,1616
"Normal55, 123th Left d2.npy",37,179,311,355,456,592,1042,1168,1298,1342,1455,1597
"Normal55, 123th Right d2.npy",37,179,305,358,472,604,1036,1175,1295,1354,1455,1607
"Normal55, 129th Left d2.npy",43,172,301,361,459,617,1014,1168,1291,1351,1458,1613
"Normal55, 129th Right d2.npy",46,185,308,371,469,620,1030,1178,1291,1351,1455,1616
"Normal55, 131th Left d2.npy",37,179,298,365,443,620,1014,1153,1288,1329,1449,1588
"Normal55, 131th Right d2.npy",40,175,301,361,465,607,1023,1172,1298,1339,1436,1610
"Normal55, 137th Left d2.npy",34,182,305,349,459,617,1020,1165,1307,1358,1458,1607
"Normal55, 137th Right d2.npy",40,179,308,365,462,601,1033,1168,1295,1351,1458,1626
"Normal55, 139th Left d2.npy",37,175,292,349,450,601,1046,1178,1301,1345,1455,1597
"Normal55, 139th Right d2.npy",40,175,298,361,456,598,1049,1191,1307,1354,1452,1607
"Normal55, 13th Left d2.npy"
"Normal55, 13th Right d2.npy"
"Normal55, 147th Left d2.npy",37,182,301,352,453,607,1036,1175,1285,1358,1452,1626
"Normal55, 147th Right d2.npy",37,172,298,355,469,623,1033,1175,1295,1351,1462,1632
"Normal55, 159th Left d2.npy",37,179,289,358,456,595,1033,1172,1282,1336,1455,1594
"Normal55, 159th Right d2.npy",46,172,292,365,459,604,1033,1178,1295,1361,1455,1594
"Normal55, 15th Left d2.npy",34,172,292,349,440,585,1027,1153,1269,1317,1424,1572
"Normal55, 15th Right d2.npy",37,179,301,349,447,579,1017,1153,1282,1332,1427,1566
"Normal55, 163th Left d2.npy"
"Normal55, 163th Right d2.npy"
"Normal55, 165th Left d2.npy"
"Normal55, 165th Right d2.npy",37,169,292,352,447,601,1023,1165,1291,1342,1443,1607
"Normal55, 167th Left d2.npy",43,175,292,355,447,595,1046,1181,1304,1358,1455,1597
"Normal55, 167th Right d2.npy",40,182,305,358,450,598,1049,1200,1310,1351,1468,1604
"Normal55, 173th Left d2.npy"
"Normal55, 173th Right d2.npy",40,182,314,377,475,633,1039,1191,1313,1354,1477,1635
"Normal55, 175th Left d2.npy",37,182,311,361,465,626,1027,1178,1295,1354,1449,1610
"Normal55, 175th Right d2.npy",37,179,311,368,459,623,1020,1168,1295,1361,1449,1610
"Normal55, 17th Left d2.npy",30,156,273,336,415,560,1017,1156,1260,1326,1408,1547
"Normal55, 17th Right d2.npy",34,172,283,330,418,551,1014,1159,1263,1310,1405,1544
"Normal55, 181th Left d2.npy"
"Normal55, 181th Right d2.npy",37,175,295,352,450,607,1020,1165,1279,1332,1440,1591
"Normal55, 183th Left d2.npy",40,163,283,342,428,573,1011,1143,1263,1313,1408,1553
"Normal55, 183th Right d2.npy",40,169,286,333,437,569,1011,1140,1263,1307,1402,1550
"Normal55, 185th Left d2.npy"
"Normal55, 185th Right d2.npy"
"Normal55, 187th Left d2.npy"
"Normal55, 187th Right d2.npy"
"Normal55, 189th Left d2.npy",30,160,276,339,450,579,1023,1165,1282,1332,1443,1585
"Normal55, 189th Right d2.npy",30,166,289,352,443,588,1033,1165,1288,1336,1446,1585
"Normal55, 195th Left d2.npy",27,169,289,336,456,604,1020,1162,1272,1323,1452,1597
"Normal55, 195th Right d2.npy",40,175,295,349,453,610,1017,1165,1282,1342,1443,1581
"Normal55, 197th Left d2.npy",37,175,286,327,431,563,1020,1162,1266,1317,1414,1556
"Normal55, 197th Right d2.npy",40,160,286,333,424,576,1020,1150,1269,1323,1408,1550
"Normal55, 199th Left d2.npy"
"Normal55, 199th Right d2.npy",40,169,283,339,424,560,1042,1178,1288,1354,1436,1581
"Normal55, 19th Left d2.npy",40,169,283,336,440,569,1046,1184,1298,1332,1421,1575
"Normal55, 19th Right d2.npy"
"Normal55, 1th Left d2.npy"
"Normal55, 1th Right d2.npy"
"Normal55, 201th Left d2.npy"
"Normal55, 201th Right d2.npy",37,166,286,333,431,576,1030,1159,1288,1336,1440,1578
"Normal55, 203th Left d2.npy",43,163,283,336,437,582,1039,1162,1279,1323,1430,1572
"Normal55, 203th Right d2.npy",43,169,279,336,443,582,1046,1162,1291,1339,1433,1581
"Normal55, 205th Left d2.npy"
"Normal55, 205th Right d2.npy",49,163,283,355,437,576,1052,1178,1288,1348,1449,1588
"Normal55, 207th Left d2.npy",40,163,279,336,431,592,1020,1159,1266,1332,1424,1569
"Normal55, 207th Right d2.npy",40,172,292,342,443,582,1033,1172,1279,1326,1433,1578
"Normal55, 209th Left d2.npy",34,156,283,336,431,576,1023,1153,1266,1320,1418,1563
"Normal55, 209th Right d2.npy",34,160,286,327,440,566,1023,1146,1272,1332,1424,1563
"Normal55, 211th Left d2.npy",40,156,279,336,440,576,1049,1184,1285,1345,1443,1578
"Normal55, 211th Right d2.npy",40,175,289,346,443,588,1049,1178,1291,1351,1449,1585
"Normal55, 213th Left d2.npy"
"Normal55, 213th Right d2.npy"
"Normal55, 215th Left d2.npy"
"Normal55, 215th Right d2.npy",40,169,301,365,453,592,1030,1165,1295,1354,1446,1594
"Normal55, 217th Left d2.npy",27,163,289,336,437,588,1027,1168,1272,1339,1433,1594
"Normal55, 217th Right d2.npy",37,175,289,342,440,588,1023,1159,1279,1332,1427,1581
"Normal55, 219th Left d2.npy"
"Normal55, 219th Right d2.npy",37,163,292,358,440,588,1046,1181,1301,1351,1452,1585
"Normal55, 21th Left d2.npy"
"Normal55, 21th Right d2.npy"
"Normal55, 221th Left d2.npy"
"Normal55, 221th Right d2.npy",37,185,289,355,459,598,1030,1175,1295,1342,1446,1597
"Normal55, 223th Left d2.npy",37,172,292,339,443,601,1014,1162,1266,1317,1436,1591
"Normal55, 223th Right d2.npy",37,169,298,352,447,592,1027,1159,1276,1339,1436,1588
"Normal55, 225th Left d2.npy",40,169,298,349,440,579,1042,1181,1291,1332,1443,1588
"Normal55, 225th Right d2.npy",43,163,289,349,443,582,1052,1165,1288,1345,1452,1581
"Normal55, 227th Left d2.npy"
"Normal55, 227th Right d2.npy",40,175,305,349,453,607,1049,1175,1313,1348,1452,1622
"Normal55, 229th Left d2.npy"
"Normal55, 229th Right d2.npy",40,175,308,365,465,614,1042,1178,1310,1367,1458,1626
"Normal55, 231th Left d2.npy",40,182,298,349,459,620,1052,1197,1313,1373,1477,1648
"Normal55, 231th Right d2.npy",46,182,308,374,472,610,1052,1194,1320,1377,1477,1635
"Normal55, 233th Left d2.npy",37,175,301,361,469,623,1023,1165,1285,1345,1452,1619
"Normal55, 233th Right d2.npy",40,185,305,368,472,623,1023,1165,1288,1351,1446,1604
"Normal55, 23th Left d2.npy",30,160,283,339,421,569,1017,1150,1263,1320,1414,1559
"Normal55, 23th Right d2.npy",34,175,298,352,431,579,1023,1146,1282,1329,1411,1559
"Normal55, 259th Left d2.npy",37,169,295,336,443,588,1008,1146,1260,1320,1421,1563
"Normal55, 259th Right d2.npy",37,179,295,355,447,598,1014,1153,1266,1313,1421,1563
"Normal55, 25th Left d2.npy"
"Normal55, 25th Right d2.npy"
"Normal55, 261th Left d2.npy"
"Normal55, 261th Right d2.npy"
"Normal55, 263th Left d2.npy"
"Normal55, 263th Right d2.npy"
"Normal55, 265th Left d2.npy",27,175,283,339,431,569,1027,1156,1279,1329,1424,1569
"Normal55, 265th Right d2.npy",37,163,286,339,437,582,1036,1168,1269,1326,1427,1572
"Normal55, 267th Left d2.npy",37,169,292,346,443,592,1055,1187,1298,1364,1443,1604
"Normal55, 267th Right d2.npy",46,169,298,361,450,579,1061,1194,1310,1358,1455,1610
"Normal55, 275th Left d2.npy",34,169,301,355,459,623,1020,1156,1282,1339,1452,1597
"Normal55, 275th Right d2.npy",40,182,305,361,459,626,1023,1159,1291,1342,1449,1604
"Normal55, 277th Left d2.npy",43,172,298,361,462,601,1046,1181,1301,1348,1452,1604
"Normal55, 277th Right d2.npy",43,169,298,365,456,607,1042,1194,1310,1364,1452,1604
"Normal55, 27th Left d2.npy"
"Normal55, 27th Right d2.npy"
"Normal55, 281th Left d2.npy"
"Normal55, 281th Right d2.npy"
"Normal55, 283th Left d2.npy",30,163,292,346,450,588,1023,1168,1288,1332,1436,1581
"Normal55, 283th Right d2.npy",37,169,295,349,447,592,1033,1153,1282,1348,1449,1597
"Normal55, 285th Left d2.npy",34,166,286,342,440,585,1052,1178,1301,1351,1446,1585
"Normal55, 285th Right d2.npy",46,175,292,352,437,579,1068,1184,1304,1351,1452,1591
"Normal55, 291th Left d2.npy",30,172,283,342,456,607,1033,1153,1279,1345,1449,1604
"Normal55, 291th Right d2.npy",37,185,298,368,462,601,1033,1172,1291,1354,1465,1619
"Normal55, 293th Left d2.npy",40,169,295,352,456,607,1027,1168,1282,1336,1440,1600
"Normal55, 293th Right d2.npy",34,179,305,355,459,614,1042,1168,1295,1336,1465,1600
"Normal55, 297th Left d2.npy"
"Normal55, 297th Right d2.npy"
"Normal55, 299th Left d2.npy",34,169,286,349,456,604,1023,1159,1282,1342,1446,1616
"Normal55, 299th Right d2.npy",37,172,305,352,456,604,1033,1168,1288,1342,1443,1600
"Normal55, 29th Left d2.npy"
"Normal55, 29th Right d2.npy",46,179,295,346,437,576,1030,1159,1282,1339,1421,1578
"Normal55, 301th Left d2.npy",43,160,283,346,437,585,1030,1159,1263,1332,1418,1572
"Normal55, 301th Right d2.npy",34,160,283,342,447,582,1017,1159,1276,1329,1430,1572
"Normal55, 303th Left d2.npy"
"Normal55, 303th Right d2.npy"
"Normal55, 305th Left d2.npy"
"Normal55, 305th Right d2.npy",37,172,289,342,434,588,1033,1162,1288,1339,1449,1597
"Normal55, 307th Left d2.npy",34,160,279,327,440,579,1042,1165,1288,1345,1430,1600
"Normal55, 307th Right d2.npy",40,166,283,336,450,576,1046,1165,1285,1342,1452,1585
"Normal55, 309th Left d2.npy",37,156,289,330,434,576,1052,1175,1295,1348,1446,1588
"Normal55, 309th Right d2.npy",37,172,292,336,440,576,1055,1184,1301,1351,1443,1585
"Normal55, 311th Left d2.npy"
"Normal55, 311th Right d2.npy"
"Normal55, 313th Left d2.npy"
"Normal55, 313th Right d2.npy",34,182,308,365,459,614,1033,1172,1298,1358,1452,1613
"Normal55, 315th Left d2.npy",40,172,295,352,450,610,1030,1178,1285,1339,1458,1604
"Normal55, 315th Right d2.npy",40,175,305,358,456,607,1036,1165,1295,1351,1452,1604
"Normal55, 317th Left d2.npy"
"Normal55, 317th Right d2.npy",30,169,298,355,462,610,1046,1178,1304,1348,1455,1610
"Normal55, 319th Left d2.npy"
"Normal55, 319th Right d2.npy",37,175,305,358,462,633,1036,1178,1304,1364,1481,1629
"Normal55, 31th Left d2.npy",30,163,283,333,434,576,1052,1181,1285,1329,1433,1578
"Normal55, 31th Right d2.npy",34,166,286,336,431,573,1058,1178,1298,1339,1433,1566
"Normal55, 321th Left d2.npy",40,175,305,352,469,642,1027,1165,1285,1358,1458,1629
"Normal55, 321th Right d2.npy",30,175,301,358,472,620,1027,1162,1298,1345,1468,1610
"Normal55, 323th Left d2.npy",34,169,298,349,459,607,1033,1172,1295,1351,1452,1591
"Normal55, 323th Right d2.npy",37,175,298,361,453,601,1023,1165,1288,1348,1449,1604
"Normal55, 329th Left d2.npy",37,179,305,355,465,633,1033,1172,1288,1361,1465,1622
"Normal55, 329th Right d2.npy",40,172,311,377,462,623,1033,1178,1304,1367,1474,1632
"Normal55, 331th Left d2.npy",37,172,298,368,462,623,1036,1178,1295,1339,1455,1619
"Normal55, 331th Right d2.npy",40,175,308,361,469,633,1046,1178,1310,1361,1462,1629
"Normal55, 339th Left d2.npy",40,175,301,352,459,623,1027,1175,1301,1351,1465,1632
"Normal55, 339th Right d2.npy",37,185,317,361,465,626,1030,1178,1301,1364,1474,1635
"Normal55, 33th Left d2.npy"
"Normal55, 33th Right d2.npy"
"Normal55, 35th Left d2.npy",30,156,261,317,393,525,1023,1156,1254,1301,1389,1522
"Normal55, 35th Right d2.npy",40,147,276,320,402,525,1030,1137,1254,1295,1386,1522
"Normal55, 37th Left d2.npy",37,153,264,317,409,554,1064,1184,1295,1342,1414,1563
"Normal55, 37th Right d2.npy"
"Normal55, 399th Left d2.npy",43,179,301,355,456,620,1036,1159,1288,1342,1462,1600
"Normal55, 399th Right d2.npy",43,163,305,355,462,614,1042,1172,1285,1351,1455,1597
"Normal55, 39th Left d2.npy"
"Normal55, 39th Right d2.npy"
"Normal55, 3th Left d2.npy",43,163,273,330,418,566,1030,1165,1269,1326,1421,1563
"Normal55, 3th Right d2.npy",37,172,283,336,421,560,1036,1153,1279,1320,1421,1566
"Normal55, 407th Left d2.npy",43,169,289,349,456,607,1023,1156,1266,1336,1436,1585
